0.610025,0.853479,0.608946,0.850057
0.608946,0.850057,0.607868,0.846635
0.607868,0.846635,0.606789,0.843213
0.606789,0.843213,0.605711,0.839791
0.616594,0.827318,0.613986,0.828444
0.613986,0.828444,0.611378,0.829569
0.611378,0.829569,0.610378,0.826059
0.610378,0.826059,0.607744,0.827215
0.607744,0.827215,0.605110,0.828370
0.605711,0.839791,0.604632,0.836369
0.604632,0.836369,0.603554,0.832947
0.603554,0.832947,0.602476,0.829525
0.605110,0.828370,0.602476,0.829525
0.616594,0.827318,0.620107,0.825612
0.619147,0.822043,0.622647,0.820338
0.620107,0.825612,0.619147,0.822043
0.622647,0.820338,0.626148,0.818632
0.625164,0.815063,0.628652,0.813358
0.626148,0.818632,0.625164,0.815063
0.627655,0.809788,0.631132,0.808082
0.628652,0.813358,0.627655,0.809788
0.631132,0.808082,0.634608,0.806377
0.634608,0.806377,0.638084,0.804671
0.637051,0.801101,0.640515,0.799396
0.638084,0.804671,0.637051,0.801101
0.661722,0.829982,0.660641,0.826412
0.660641,0.826412,0.664214,0.824707
0.664214,0.824707,0.663120,0.821136
0.663120,0.821136,0.666682,0.819432
0.666682,0.819432,0.670243,0.817727
0.670243,0.817727,0.669125,0.814156
0.669125,0.814156,0.672674,0.812451
0.672674,0.812451,0.676223,0.810746
0.640515,0.799396,0.643979,0.797690
0.643979,0.797690,0.647443,0.795984
0.647443,0.795984,0.650907,0.794279
0.649825,0.790708,0.653277,0.789003
0.650907,0.794279,0.649825,0.790708
0.653277,0.789003,0.656729,0.787297
0.656729,0.787297,0.660181,0.785591
0.660181,0.785591,0.663633,0.783885
0.662502,0.780314,0.665942,0.778609
0.663633,0.783885,0.662502,0.780314
0.676223,0.810746,0.679772,0.809041
0.679772,0.809041,0.683321,0.807337
0.683321,0.807337,0.686870,0.805632
0.686870,0.805632,0.685691,0.802060
0.685691,0.802060,0.684513,0.798489
0.684513,0.798489,0.683334,0.794918
0.683334,0.794918,0.682155,0.791347
0.682155,0.791347,0.680976,0.787776
0.665942,0.778609,0.669382,0.776903
0.669382,0.776903,0.672821,0.775197
0.673988,0.778768,0.672821,0.775197
0.680976,0.787776,0.679798,0.784204
0.679798,0.784204,0.678619,0.780633
0.673988,0.778768,0.677440,0.777062
0.678619,0.780633,0.677440,0.777062
0.622536,0.862914,0.619948,0.863774
0.619948,0.863774,0.619988,0.868472
0.612379,0.857138,0.612282,0.861747
0.612282,0.861747,0.612185,0.866355
0.612185,0.866355,0.612088,0.870964
0.619988,0.868472,0.620027,0.873169
0.620067,0.877866,0.617343,0.878638
0.620027,0.873169,0.620067,0.877866
0.617343,0.878638,0.614619,0.879409
0.614670,0.874771,0.614619,0.879409
0.614670,0.874771,0.611991,0.875572
0.612088,0.870964,0.611991,0.875572
0.612379,0.857138,0.609882,0.858058
0.610025,0.853479,0.609882,0.858058
0.622536,0.862914,0.626099,0.861072
0.626099,0.861072,0.629661,0.859231
0.629661,0.859231,0.633223,0.857390
0.633223,0.857390,0.636786,0.855549
0.636786,0.855549,0.640348,0.853708
0.640348,0.853708,0.643910,0.851866
0.643910,0.851866,0.647473,0.850025
0.647473,0.850025,0.651035,0.848184
0.658144,0.835958,0.658152,0.840230
0.654582,0.842026,0.658152,0.840230
0.661722,0.829982,0.661722,0.834208
0.658144,0.835958,0.661722,0.834208
0.654582,0.842026,0.654597,0.846343
0.651035,0.848184,0.654597,0.846343
0.611378,0.829569,0.610378,0.826059
0.613986,0.828444,0.611378,0.829569
0.607744,0.827215,0.606718,0.823734
0.610378,0.826059,0.607744,0.827215
0.606718,0.823734,0.605692,0.820253
0.605692,0.820253,0.604665,0.816772
0.604665,0.816772,0.603639,0.813291
0.600901,0.814564,0.599848,0.811113
0.603639,0.813291,0.600901,0.814564
0.597083,0.812415,0.596005,0.808993
0.599848,0.811113,0.597083,0.812415
0.596005,0.808993,0.594927,0.805571
0.594927,0.805571,0.593848,0.802149
0.593848,0.802149,0.592770,0.798727
0.602299,0.785967,0.599377,0.787446
0.599377,0.787446,0.596456,0.788925
0.594587,0.793855,0.593534,0.790404
0.596456,0.788925,0.593534,0.790404
0.602299,0.785967,0.601325,0.782427
0.604273,0.780919,0.601325,0.782427
0.592770,0.798727,0.591691,0.795305
0.594587,0.793855,0.591691,0.795305
0.616594,0.827318,0.620107,0.825612
0.620107,0.825612,0.619147,0.822043
0.619147,0.822043,0.622647,0.820338
0.622647,0.820338,0.626148,0.818632
0.626148,0.818632,0.625164,0.815063
0.625164,0.815063,0.628652,0.813358
0.628652,0.813358,0.627655,0.809788
0.627655,0.809788,0.631132,0.808082
0.631132,0.808082,0.634608,0.806377
0.634608,0.806377,0.638084,0.804671
0.638084,0.804671,0.637051,0.801101
0.637051,0.801101,0.640515,0.799396
0.640515,0.799396,0.643979,0.797690
0.643979,0.797690,0.647443,0.795984
0.647443,0.795984,0.650907,0.794279
0.650907,0.794279,0.649825,0.790708
0.649825,0.790708,0.653277,0.789003
0.653277,0.789003,0.656729,0.787297
0.656729,0.787297,0.660181,0.785591
0.660181,0.785591,0.663633,0.783885
0.663633,0.783885,0.662502,0.780314
0.662502,0.780314,0.665942,0.778609
0.662515,0.767896,0.661373,0.764325
0.604273,0.780919,0.607627,0.779212
0.606667,0.775643,0.610010,0.773936
0.607627,0.779212,0.606667,0.775643
0.610010,0.773936,0.613352,0.772230
0.613352,0.772230,0.616695,0.770523
0.615698,0.766953,0.619028,0.765246
