0.000000,0.253906,0.000000,0.257813
0.000000,0.257813,0.000000,0.261719
0.000000,0.261719,0.000000,0.265625
0.000000,0.265625,0.000000,0.269531
0.000000,0.269531,0.000000,0.273438
0.000000,0.273438,0.000000,0.277344
0.000000,0.277344,0.000000,0.281250
0.000000,0.281250,0.000000,0.285156
0.000000,0.285156,0.000000,0.289063
0.000000,0.289063,0.000000,0.292969
0.000000,0.292969,0.000000,0.296875
0.000000,0.296875,0.000000,0.300781
0.000000,0.300781,0.000000,0.304688
0.000000,0.304688,0.000000,0.308594
0.000000,0.308594,0.000000,0.312500
0.000000,0.312500,0.000000,0.316406
0.000000,0.316406,0.000000,0.320313
0.000000,0.320313,0.000000,0.324219
0.000000,0.324219,0.000000,0.328125
0.000000,0.328125,0.000000,0.332031
0.000000,0.332031,0.000000,0.335938
0.000000,0.335938,0.000000,0.339844
0.000000,0.339844,0.000000,0.343750
0.000000,0.343750,0.000000,0.347656
0.000000,0.347656,0.000000,0.351563
0.000000,0.351563,0.000000,0.355469
0.000000,0.355469,0.000000,0.359375
0.000000,0.359375,0.000000,0.363281
0.000000,0.363281,0.000000,0.367188
0.000000,0.367188,0.000000,0.371094
0.000000,0.371094,0.000000,0.375000
0.239735,0.508369,0.243500,0.507026
0.239735,0.508369,0.238024,0.504758
0.243500,0.507026,0.247265,0.505683
0.247265,0.505683,0.251030,0.504339
0.217156,0.508078,0.220987,0.506692
0.217156,0.508078,0.215279,0.504574
0.220987,0.506692,0.224819,0.505306
0.224819,0.505306,0.228650,0.503920
0.230427,0.507487,0.234225,0.506123
0.230427,0.507487,0.228650,0.503920
0.234225,0.506123,0.238024,0.504758
0.252641,0.508014,0.256373,0.506693
0.252641,0.508014,0.251030,0.504339
0.256373,0.506693,0.260104,0.505371
0.265348,0.507788,0.269047,0.506488
0.265348,0.507788,0.263836,0.504049
0.260104,0.505371,0.263836,0.504049
0.269047,0.506488,0.272745,0.505188
0.272745,0.505188,0.276444,0.503887
0.277856,0.507691,0.281521,0.506412
0.277856,0.507691,0.276444,0.503887
0.281521,0.506412,0.285187,0.505133
0.290164,0.507722,0.293797,0.506464
0.290164,0.507722,0.288852,0.503854
0.293797,0.506464,0.297429,0.505207
0.297429,0.505207,0.301061,0.503950
0.285187,0.505133,0.288852,0.503854
0.302274,0.507882,0.305873,0.506645
0.302274,0.507882,0.301061,0.503950
0.305873,0.506645,0.309472,0.505409
0.314184,0.508170,0.317750,0.506955
0.314184,0.508170,0.313071,0.504173
0.309472,0.505409,0.313071,0.504173
0.317750,0.506955,0.321315,0.505740
0.321315,0.505740,0.324881,0.504526
0.324881,0.504526,0.328447,0.503311
0.328447,0.503311,0.327467,0.499229
0.327467,0.499229,0.326486,0.495147
0.326486,0.495147,0.325506,0.491065
0.325506,0.491065,0.324526,0.486983
0.324526,0.486983,0.328224,0.485683
0.328224,0.485683,0.327277,0.481580
0.327277,0.481580,0.326330,0.477476
0.326330,0.477476,0.325383,0.473373
0.325383,0.473373,0.324436,0.469270
0.324436,0.469270,0.328267,0.467884
0.328267,0.467884,0.327353,0.463759
0.327353,0.463759,0.326439,0.459634
0.326439,0.459634,0.325526,0.455509
0.325526,0.455509,0.324612,0.451384
0.324612,0.451384,0.328576,0.449913
0.328576,0.449913,0.327695,0.445766
0.327695,0.445766,0.326814,0.441620
0.326814,0.441620,0.325934,0.437474
0.324935,0.312812,0.325873,0.316293
0.325873,0.316293,0.326812,0.319773
0.327750,0.323254,0.324566,0.324945
0.326812,0.319773,0.327750,0.323254
0.324566,0.324945,0.325494,0.328426
0.325494,0.328426,0.326422,0.331907
0.326422,0.331907,0.327350,0.335388
0.328278,0.338868,0.325053,0.340562
0.327350,0.335388,0.328278,0.338868
0.325053,0.340562,0.325971,0.344043
0.325971,0.344043,0.326888,0.347524
0.327806,0.351005,0.324550,0.352699
0.326888,0.347524,0.327806,0.351005
0.324550,0.352699,0.325457,0.356181
0.325457,0.356181,0.326365,0.359663
0.326365,0.359663,0.327272,0.363144
0.328179,0.366626,0.324882,0.368321
0.327272,0.363144,0.328179,0.366626
0.324882,0.368321,0.325779,0.371803
0.325779,0.371803,0.326676,0.375285
0.326676,0.375285,0.327573,0.378767
0.328470,0.382249,0.325131,0.383947
0.327573,0.378767,0.328470,0.382249
0.325131,0.383947,0.326018,0.387429
0.326018,0.387429,0.326905,0.390911
0.326905,0.390911,0.327791,0.394394
0.328678,0.397876,0.325298,0.399575
0.327791,0.394394,0.328678,0.397876
0.176932,0.507374,0.179565,0.505527
0.176932,0.507374,0.175370,0.504227
0.179565,0.505527,0.182198,0.503680
0.183816,0.506891,0.186478,0.505077
0.183816,0.506891,0.182198,0.503680
0.188125,0.508321,0.190816,0.506539
0.188125,0.508321,0.186478,0.505077
0.190816,0.506539,0.193506,0.504756
0.195211,0.508065,0.197930,0.506316
0.195211,0.508065,0.193506,0.504756
0.197930,0.506316,0.200649,0.504566
0.202411,0.507940,0.205159,0.506222
0.202411,0.507940,0.200649,0.504566
0.205159,0.506222,0.207907,0.504505
0.209726,0.507944,0.212502,0.506259
0.209726,0.507944,0.207907,0.504505
0.212502,0.506259,0.215279,0.504574
0.328761,0.179765,0.325183,0.181461
0.327664,0.176128,0.328761,0.179765
0.325183,0.181461,0.326293,0.185098
0.326293,0.185098,0.327404,0.188736
0.328515,0.192373,0.324978,0.194068
0.327404,0.188736,0.328515,0.192373
0.324978,0.194068,0.326102,0.197705
0.326102,0.197705,0.327227,0.201342
0.328351,0.204979,0.324856,0.206674
0.327227,0.201342,0.328351,0.204979
0.324856,0.206674,0.325994,0.210311
0.325994,0.210311,0.327132,0.213948
0.328270,0.217585,0.324815,0.219279
0.327132,0.213948,0.328270,0.217585
0.324815,0.219279,0.325967,0.222916
0.325967,0.222916,0.327119,0.226552
0.328271,0.230189,0.324858,0.231883
0.327119,0.226552,0.328271,0.230189
0.324858,0.231883,0.326023,0.235519
0.326023,0.235519,0.327189,0.239156
0.328354,0.242793,0.324982,0.244486
0.327189,0.239156,0.328354,0.242793
0.324982,0.244486,0.326162,0.248122
0.326162,0.248122,0.327341,0.251759
0.328520,0.255395,0.325189,0.257088
0.327341,0.251759,0.328520,0.255395
0.325189,0.257088,0.326382,0.260724
0.326382,0.260724,0.327575,0.264360
0.328768,0.267997,0.325478,0.269689
0.327575,0.264360,0.328768,0.267997
0.325478,0.269689,0.326685,0.273325
0.327892,0.276961,0.324629,0.278653
0.326685,0.273325,0.327892,0.276961
0.324629,0.278653,0.325850,0.282289
0.325850,0.282289,0.327070,0.285925
0.328291,0.289561,0.325069,0.291252
0.327070,0.285925,0.328291,0.289561
0.325069,0.291252,0.326304,0.294888
0.327538,0.298524,0.324344,0.300215
0.326304,0.294888,0.327538,0.298524
0.324344,0.300215,0.325592,0.303850
0.325592,0.303850,0.326840,0.307486
0.328088,0.311122,0.324935,0.312812
0.326840,0.307486,0.328088,0.311122
0.000000,0.375000,0.000000,0.378906
0.000000,0.378906,0.000000,0.382813
0.000000,0.382813,0.000000,0.386719
0.000000,0.386719,0.000000,0.390625
0.000000,0.390625,0.000000,0.394531
0.000000,0.394531,0.000000,0.398438
0.000000,0.398438,0.000000,0.402344
0.000000,0.402344,0.000000,0.406250
0.000000,0.406250,0.000000,0.410156
0.000000,0.410156,0.000000,0.414063
0.000000,0.414063,0.000000,0.417969
0.000000,0.417969,0.000000,0.421875
0.000000,0.421875,0.000000,0.425781
0.000000,0.425781,0.000000,0.429688
0.000000,0.429688,0.000000,0.433594
0.000000,0.433594,0.000000,0.437500
0.000000,0.437500,0.000000,0.441406
0.000000,0.441406,0.000000,0.445313
0.000000,0.445313,0.000000,0.449219
0.000000,0.449219,0.000000,0.453125
0.000000,0.453125,0.000000,0.457031
0.000000,0.457031,0.000000,0.460938
0.000000,0.460938,0.000000,0.464844
0.000000,0.464844,0.000000,0.468750
0.000000,0.468750,0.000000,0.472656
0.000000,0.472656,0.000000,0.476563
0.000000,0.476563,0.000000,0.480469
0.000000,0.480469,0.000000,0.484375
0.000000,0.484375,0.000000,0.488281
0.000000,0.488281,0.000000,0.492188
0.000000,0.492188,0.000000,0.496094
0.000000,0.496094,0.000000,0.500000
0.000000,0.000000,0.000000,0.003906
0.000000,0.000000,0.003906,0.000000
0.003906,0.000000,0.007812,0.000000
0.000000,0.003906,0.000000,0.007813
0.007812,0.000000,0.011719,0.000000
0.011719,0.000000,0.015625,0.000000
0.000000,0.007813,0.000000,0.011719
0.000000,0.011719,0.000000,0.015625
0.015625,0.000000,0.019531,0.000000
0.019531,0.000000,0.023437,0.000000
0.023437,0.000000,0.027344,0.000000
